YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,T2MDEW,SZA
2025,5,7,5,94.88,14.8,61.56,98.54,1.88,7.29,81.79
2025,5,7,6,305.05,18.04,48.43,98.57,1.76,6.78,69.59
2025,5,7,7,527.05,21.96,27.73,98.59,1.23,2.27,57.01
2025,5,7,8,727.72,25.04,21.94,98.58,1.5,1.32,44.46
2025,5,7,9,884.38,27.34,17.71,98.53,1.76,0.33,32.33
2025,5,7,10,988.2,29.37,15.04,98.46,1.75,-0.09,21.68
2025,5,7,11,1014.03,30.72,14.65,98.38,1.51,0.63,16.08
2025,5,7,12,972.67,31.25,15.69,98.31,1.44,1.84,20.34
2025,5,7,13,894.45,31.17,16.96,98.26,2.02,2.67,30.55
2025,5,7,14,747.65,30.56,18.24,98.22,3.11,3.02,42.54
2025,5,7,15,550.15,29.13,20.5,98.23,4.27,3.42,55.05
2025,5,7,16,329.38,26.7,24.66,98.25,5.32,4.28,67.63
2025,5,7,17,116.25,23.33,35.35,98.29,5.29,6.86,80.04
2025,5,7,18,3.88,19.63,53.26,98.32,4.06,9.7,89.37
2025,5,7,19,0,17.66,65.92,98.34,3.17,11.09,90
2025,5,7,20,0,16.77,71.8,98.36,2.43,11.53,90
2025,5,7,21,0,16.18,73.6,98.34,1.94,11.32,90
2025,5,7,22,0,15.96,72.28,98.3,1.66,10.8,90
2025,5,7,23,0,15.93,69.7,98.24,1.64,10.18,90
2025,5,8,0,0,15.73,68.9,98.19,1.76,9.79,90
2025,5,8,1,0,15.24,70.99,98.17,1.93,9.74,90
2025,5,8,2,0,14.67,75.24,98.16,2.07,10.03,90
2025,5,8,3,0,14.39,78.51,98.15,2.05,10.39,90
2025,5,8,4,0,14.42,78.84,98.16,2.02,10.48,90
2025,5,8,5,90.57,15.84,72.4,98.18,1.91,10.61,81.61
2025,5,8,6,294.1,19.5,55.43,98.21,1.79,10,69.44
2025,5,8,7,517.05,22.99,42.02,98.22,1.53,9.05,56.87
2025,5,8,8,720.1,27.16,30.21,98.21,1.51,7.39,44.31
2025,5,8,9,876.53,30,22.89,98.19,0.71,5.9,32.16
2025,5,8,10,975.5,31.67,20.46,98.15,1.07,5.67,21.47
2025,5,8,11,1012.8,32.17,20.8,98.12,2.55,6.23,15.82
2025,5,8,12,984,32.18,21.49,98.08,3.63,6.72,20.13
2025,5,8,13,887.45,31.8,22.58,98.03,4.27,7.2,30.4
2025,5,8,14,740.5,31.05,24.1,97.97,4.64,7.6,42.42
2025,5,8,15,545.42,29.73,26.55,97.95,4.91,7.99,54.94
2025,5,8,16,325.6,27.9,30.3,97.94,4.87,8.43,67.52
2025,5,8,17,115.18,25.5,36.71,97.93,4.15,9.23,79.91
2025,5,8,18,4.05,21.55,51.14,97.95,2.86,10.77,89.32
2025,5,8,19,0,19.58,61.73,97.99,2.73,11.81,90
2025,5,8,20,0,18.72,66.67,98.02,2.67,12.1,90
2025,5,8,21,0,18.25,68.29,98.02,2.65,11.94,90
2025,5,8,22,0,18.01,68.95,98.02,2.57,11.78,90
2025,5,8,23,0,17.86,69.06,98.01,2.52,11.58,90
2025,5,9,0,0,17.75,68.84,97.99,2.49,11.36,90
2025,5,9,1,0,18.12,66.95,97.98,2.44,11.26,90
2025,5,9,2,0,18.1,65.91,97.99,2.52,10.99,90
2025,5,9,3,0,17.95,63.66,97.99,2.62,10.33,90
2025,5,9,4,0,17.81,61.25,98.01,2.68,9.73,90
2025,5,9,5,85.62,18.53,59.44,98.04,2.66,10.2,81.43
2025,5,9,6,278.55,22.11,46.67,98.07,2.72,10.07,69.3
2025,5,9,7,494.02,24.76,41.83,98.1,2.36,10.86,56.73
2025,5,9,8,692.65,28.04,31.89,98.13,2.91,9.58,44.17
2025,5,9,9,848.6,30.37,25.24,98.14,3,8.1,32
2025,5,9,10,949.05,31.66,22.25,98.13,3.03,7.26,21.26
2025,5,9,11,988.28,33,20.22,98.1,3.33,6.84,15.56
2025,5,9,12,973.5,33.6,19.48,98.06,4.08,6.67,19.93
2025,5,9,13,878.2,33.37,20.15,98.03,5.06,6.88,30.25
2025,5,9,14,727.88,32.37,22.21,98.01,5.89,7.55,42.3
2025,5,9,15,533.17,30.79,25.6,98.03,6.13,8.45,54.82
2025,5,9,16,316.35,28.77,30.03,98.06,5.65,9.18,67.4
2025,5,9,17,111.82,26.3,36.25,98.08,4.41,9.78,79.78
2025,5,9,18,4.2,22.45,50.55,98.1,2.65,11.28,89.28
2025,5,9,19,0,20.53,59.06,98.13,2.32,11.95,90
2025,5,9,20,0,19.64,64.95,98.16,2.1,12.59,90
2025,5,9,21,0,18.88,70.75,98.16,1.94,13.16,90
2025,5,9,22,0,18.12,77.25,98.14,1.77,13.72,90
2025,5,9,23,0,17.54,83.07,98.12,1.74,14.24,90
2025,5,10,0,0,17.21,87.34,98.1,1.81,14.68,90
2025,5,10,1,0,16.93,90.43,98.1,1.88,14.87,90
2025,5,10,2,0,16.77,90.94,98.1,1.97,14.66,90
2025,5,10,3,0,16.91,87.14,98.08,2.1,13.93,90
2025,5,10,4,0,17.08,81.24,98.08,2.23,12.89,90
2025,5,10,5,91.32,18.26,71.2,98.1,2.38,12.24,81.25
2025,5,10,6,288.67,21.73,50.96,98.12,2.56,10.53,69.17
2025,5,10,7,508.7,25.05,39.11,98.13,1.8,9.65,56.6
2025,5,10,8,709.12,29.96,24.18,98.12,1.69,6.97,44.04
2025,5,10,9,866.15,32.84,18.3,98.09,0.7,5.49,31.85
2025,5,10,10,970.12,33.86,17.66,98.03,1.03,5.74,21.06
2025,5,10,11,995.92,34.36,17.97,97.97,2.2,6.27,15.3
2025,5,10,12,943.78,34.2,19.02,97.91,3.37,6.84,19.73
2025,5,10,13,805.33,33.18,21.14,97.88,4.57,7.48,30.11
2025,5,10,14,645.67,31.32,24.91,97.89,5.62,8.35,42.18
2025,5,10,15,471.8,28.64,31.09,97.93,5.99,9.54,54.71
2025,5,10,16,273.83,25.43,39.52,97.98,5.23,10.45,67.28
2025,5,10,17,95.18,22.81,47.44,98,4.23,10.87,79.65
2025,5,10,18,4.57,20.89,56.51,98.02,3.36,11.58,89.23
2025,5,10,19,0,20.37,58.29,98.04,2.25,11.51,90
2025,5,10,20,0,20.13,57.26,98.07,0.97,11.05,90
2025,5,10,21,0,19.47,57.31,98.06,0.61,10.4,90
2025,5,10,22,0,19.27,55.97,98.01,0.72,9.79,90
2025,5,10,23,0,19.14,55.34,97.96,0.94,9.44,90
2025,5,11,0,0,18.48,56.48,97.91,1.07,9.05,90
2025,5,11,1,0,18.13,56.97,97.89,1.17,8.75,90
2025,5,11,2,0,18.05,56.65,97.89,1.25,8.49,90
2025,5,11,3,0,18.1,56.41,97.91,1.26,8.34,90
2025,5,11,4,0,18.34,56.24,97.92,1.03,8.32,90
2025,5,11,5,84.88,19.19,55.8,97.96,0.86,9.08,81.08
2025,5,11,6,266.7,21.93,46.49,97.99,0.92,8.67,69.04
2025,5,11,7,486.33,25.01,37.24,98.01,1.61,8.25,56.48
2025,5,11,8,696.25,27.79,33.36,98.01,2.58,9.08,43.91
2025,5,11,9,852.17,29.46,30.85,98,4.5,9.47,31.7
2025,5,11,10,954.03,29.38,32.47,98,5.81,10.7,20.86
2025,5,11,11,984.5,29.35,32.59,97.96,5.53,11.05,15.05
2025,5,11,12,954.78,30.23,28.43,97.9,4.94,9.77,19.54
2025,5,11,13,862.15,30.99,24.99,97.83,4.95,8.39,29.97
2025,5,11,14,717.47,31.43,23.03,97.78,5.05,7.49,42.06
2025,5,11,15,524.88,31.07,22.57,97.73,4.85,6.85,54.6
2025,5,11,16,305.85,29.93,24.16,97.71,4.69,6.82,67.16
2025,5,11,17,106.22,27.28,31.48,97.73,3.9,8.24,79.53
2025,5,11,18,4.7,24.03,44.69,97.76,3.09,10.59,89.18
2025,5,11,19,0,23.35,47.27,97.77,2.46,11.08,90
2025,5,11,20,0,23.77,44.24,97.77,2.66,10.51,90
2025,5,11,21,0,24.22,42.4,97.68,3.53,10.38,90
2025,5,11,22,0,23.69,45.02,97.62,3.39,10.82,90
2025,5,11,23,0,22.53,48.44,97.58,3.17,10.89,90
2025,5,12,0,0,22.37,47.34,97.53,3.02,10.47,90
2025,5,12,1,0,22.7,43.78,97.46,3.57,9.68,90
2025,5,12,2,0,22.66,41.72,97.38,3.95,8.94,90
2025,5,12,3,0,22.53,41.63,97.35,3.71,8.78,90
2025,5,12,4,0,22.09,43.87,97.35,3.32,9.17,90
2025,5,12,5,77.9,22.13,46.35,97.4,2.82,9.97,80.91
2025,5,12,6,239.88,24.38,41.34,97.45,3.28,10.19,68.91
2025,5,12,7,438.02,26.82,34.33,97.47,3.22,9.48,56.35
2025,5,12,8,610.7,29.49,27.34,97.43,3.53,8.38,43.78
2025,5,12,9,726.28,30.84,26.46,97.44,4.44,8.79,31.56
2025,5,12,10,704.35,30.69,29.75,97.46,5.57,10.31,20.68
2025,5,12,11,783.97,29.95,34.59,97.48,6.34,12.23,14.81
2025,5,12,12,728.45,28.2,41.86,97.55,7.72,13.89,19.34
2025,5,12,13,681.38,26.12,48.6,97.6,7.8,14.44,29.83
2025,5,12,14,531.1,25.09,48.85,97.62,7.36,13.56,41.94
2025,5,12,15,399.9,24.17,48.13,97.66,7.59,12.48,54.48
2025,5,12,16,219.75,22.67,50.3,97.71,7.06,11.75,67.05
2025,5,12,17,86.1,20.98,55.4,97.72,5.93,11.65,79.4
2025,5,12,18,4.62,18.81,66.67,97.74,4.3,12.41,89.13
2025,5,12,19,0,17.9,74.99,97.75,3.58,13.37,90
2025,5,12,20,0,17.58,79.4,97.78,3.36,13.97,90
2025,5,12,21,0,17.22,83.85,97.8,3.27,14.47,90
2025,5,12,22,0,17.05,87.22,97.78,3.44,14.91,90
2025,5,12,23,0,16.69,90.85,97.76,3.37,15.19,90
2025,5,13,0,0,16.76,91.49,97.75,3.4,15.4,90
2025,5,13,1,0,16.86,91.64,97.75,3.28,15.52,90
2025,5,13,2,0,16.69,92.56,97.76,3.04,15.5,90
2025,5,13,3,0,16.42,94.25,97.76,2.86,15.51,90
2025,5,13,4,0,16.11,96.41,97.79,2.82,15.56,90
2025,5,13,5,81.32,17.15,90.51,97.82,3.3,15.59,80.74
2025,5,13,6,242.55,19.42,73.95,97.82,3.5,14.62,68.79
2025,5,13,7,434.15,21.95,52.72,97.81,3.25,11.69,56.24
2025,5,13,8,623.75,24.18,38.98,97.77,2.8,8.96,43.67
2025,5,13,9,746.7,26.77,30.31,97.72,2.74,7.55,31.43
2025,5,13,10,773.65,28.42,29.91,97.65,3.77,8.99,20.5
2025,5,13,11,637.3,28.94,32.05,97.61,4.87,10.54,14.57
2025,5,13,12,497.08,29.32,32.9,97.57,5.21,11.3,19.16
2025,5,13,13,580.25,29.65,31.89,97.52,5.21,11.16,29.7
2025,5,13,14,528.05,30.5,28.75,97.45,4.85,10.33,41.83
2025,5,13,15,399.27,30.85,26.56,97.38,4.43,9.45,54.37
2025,5,13,16,233.32,30.33,26.38,97.32,4.04,8.9,66.93
2025,5,13,17,87.93,28.01,31.96,97.29,3.32,9.61,79.27
2025,5,13,18,4.72,23.9,45.58,97.33,2.7,11.11,89.07
2025,5,13,19,0,21.94,53.72,97.43,3.52,11.76,90
2025,5,13,20,0,20.31,65.95,97.55,3.6,13.37,90
2025,5,13,21,0,19.3,77.13,97.63,3.41,14.98,90
2025,5,13,22,0,18.57,87.07,97.69,3.41,16.29,90
2025,5,13,23,0,17.94,95.72,97.72,3.32,17.24,90
2025,5,14,0,0,17.91,98.46,97.71,3.38,17.68,90
2025,5,14,1,0,17.87,98.56,97.71,3.46,17.64,90
2025,5,14,2,0,17.85,97.86,97.72,3.44,17.54,90
2025,5,14,3,0,17.75,97.13,97.74,3.3,17.31,90
2025,5,14,4,0,17.55,96.31,97.77,3.21,16.98,90
2025,5,14,5,81.38,17.99,91.69,97.82,3.33,16.63,80.58
2025,5,14,6,223.43,19.78,76.93,97.88,3.67,15.63,68.67
2025,5,14,7,401.4,21.64,62.16,97.93,3.98,14.09,56.13
2025,5,14,8,596.42,23.39,51.53,97.97,4.5,12.81,43.55
2025,5,14,9,758.12,24.68,45.95,98,5.13,12.22,31.3
2025,5,14,10,836.4,25.37,43.67,98.01,5.94,12.07,20.32
2025,5,14,11,847.97,25.47,43.51,98.01,6.61,12.1,14.34
2025,5,14,12,850.58,25.27,43.93,98,6.84,12.07,18.97
2025,5,14,13,778.92,24.92,44.59,97.98,6.73,11.98,29.56
2025,5,14,14,665.08,24.44,45.49,97.98,6.72,11.82,41.71
2025,5,14,15,500.3,23.7,47.15,98.03,6.76,11.7,54.26
2025,5,14,16,299.92,22.47,51.44,98.07,6.42,11.9,66.82
2025,5,14,17,112.38,20.89,59.02,98.1,5.64,12.53,79.15
2025,5,14,18,5.62,18.8,71.74,98.15,4.36,13.57,89.02
2025,5,14,19,0,17.49,82.85,98.2,3.52,14.56,90
2025,5,14,20,0,17.28,84.95,98.25,3.64,14.75,90
2025,5,14,21,0,17.01,84.66,98.27,3.67,14.42,90
2025,5,14,22,0,16.72,84.89,98.24,3.57,14.17,90
2025,5,14,23,0,16.5,84.89,98.2,3.44,13.97,90
2025,5,15,0,0,16.26,85.24,98.16,3.36,13.8,90
2025,5,15,1,0,16.03,86.27,98.19,3.56,13.75,90
2025,5,15,2,0,16.13,85.47,98.2,3.17,13.71,90
2025,5,15,3,0,16.14,85.18,98.22,2.72,13.68,90
2025,5,15,4,0,15.93,87.02,98.32,2.92,13.77,90
2025,5,15,5,90.15,16.57,84.09,98.38,3.29,13.88,80.43
2025,5,15,6,238.65,18.43,73.32,98.4,3.44,13.58,68.56
2025,5,15,7,423.33,20.11,62.65,98.41,2.88,12.78,56.02
2025,5,15,8,580.7,22.03,52.42,98.39,2.61,11.84,43.44
2025,5,15,9,703.35,23.92,43.52,98.33,2.55,10.73,31.17
2025,5,15,10,800.97,25.48,38.1,98.31,3.45,10.07,20.15
2025,5,15,11,857,26.28,35.78,98.28,4.13,9.76,14.11
2025,5,15,12,831.55,26.47,35.24,98.29,5.02,9.67,18.79
2025,5,15,13,794.15,26.17,36.16,98.31,5.65,9.79,29.43
2025,5,15,14,633.35,25.04,39.51,98.34,6.41,10.18,41.6
2025,5,15,15,442.7,23.46,44.32,98.37,6.03,10.57,54.15
2025,5,15,16,268.7,21.99,48.41,98.4,5.25,10.57,66.7
2025,5,15,17,99.18,20.41,53.74,98.42,4.25,10.68,79.03
2025,5,15,18,5.7,18.13,64.2,98.42,2.67,11.22,88.97
2025,5,15,19,0,16.54,73.4,98.41,1.69,11.74,90
2025,5,15,20,0,15.56,79.57,98.43,1.61,12.03,90
2025,5,15,21,0,15.17,82.79,98.46,1.56,12.26,90
2025,5,15,22,0,14.87,85.86,98.43,1.36,12.53,90
2025,5,15,23,0,14.39,89,98.38,1.13,12.62,90
2025,5,16,0,0,14.37,88.62,98.36,0.76,12.53,90
2025,5,16,1,0,14.02,90.04,98.33,1.08,12.42,90
2025,5,16,2,0,13.33,92.82,98.31,1.84,12.2,90
2025,5,16,3,0,12.93,94.06,98.35,2.02,11.97,90
2025,5,16,4,0,13.23,90.53,98.4,1.93,11.66,90
2025,5,16,5,111.28,14.55,80.97,98.46,1.73,11.25,80.27
2025,5,16,6,302.5,17.98,60.13,98.47,2.55,10.05,68.46
2025,5,16,7,516.55,21.72,39.81,98.41,3.62,7.35,55.92
2025,5,16,8,707.65,25.12,29.51,98.36,3.98,5.83,43.34
2025,5,16,9,859.58,28.06,21.71,98.34,3.49,3.93,31.05
2025,5,16,10,956.78,30.68,15.1,98.32,2.23,1.11,19.99
2025,5,16,11,1012.62,32.38,12.39,98.31,0.92,-0.32,13.89
2025,5,16,12,982.33,33.58,11.09,98.26,0.64,-1,18.62
2025,5,16,13,894,34.5,10.24,98.18,1.08,-1.37,29.3
2025,5,16,14,742.03,34.82,9.97,98.1,1.26,-1.45,41.49
2025,5,16,15,541,33.93,11.84,98.12,0.3,-0.14,54.05
2025,5,16,16,311.48,31.43,17.06,98.26,3.49,2.35,66.59
2025,5,16,17,110.75,27.48,24.47,98.32,5.14,4.54,78.91
2025,5,16,18,6.25,23.46,38.62,98.34,5.44,8.2,88.91
2025,5,16,19,0,21.09,53.04,98.41,4.26,11,90
2025,5,16,20,0,20.67,56.71,98.37,3.05,11.63,90
2025,5,16,21,0,21.13,50.27,98.26,3.88,10.18,90
2025,5,16,22,0,22.21,40.12,98.17,4.59,7.63,90
2025,5,16,23,0,23.05,33.33,98.11,4.26,5.3,90
2025,5,17,0,0,22.4,32.53,98.11,3.54,4.16,90
2025,5,17,1,0,21.94,31.85,98.1,3.25,3.66,90
2025,5,17,2,0,22.78,27.48,98.05,3.7,2.54,90
2025,5,17,3,0,22.54,26.96,98.03,3.76,2.2,90
2025,5,17,4,0,22.21,27.63,98.03,3.77,2.32,90
2025,5,17,5,84.55,23.21,26.67,98.06,3.55,2.63,80.13
2025,5,17,6,247.3,26.02,22.79,98.11,3.65,2.58,68.36
2025,5,17,7,450.38,29.01,18.16,98.16,2.73,1.97,55.82
2025,5,17,8,595.58,33.89,12.38,98.18,2.61,0.8,43.24
2025,5,17,9,766.95,37.25,10.92,98.16,2.31,1.85,30.94
2025,5,17,10,815.92,39.23,10.81,98.13,2.08,3.22,19.84
2025,5,17,11,869.88,40.52,10.97,98.09,1.89,4.43,13.67
2025,5,17,12,911.15,41.16,11.3,98.03,1.82,5.33,18.44
2025,5,17,13,825.38,41.09,11.78,97.99,2.14,5.86,29.17
2025,5,17,14,686.7,40.39,12.32,97.95,2.74,5.97,41.38
2025,5,17,15,470.58,39.27,12.84,97.93,3.22,5.68,53.94
2025,5,17,16,260.38,37.55,13.72,97.93,3.44,5.29,66.48
2025,5,17,17,95.3,34.2,16.84,97.94,3.01,5.5,78.78
2025,5,17,18,5.78,29.29,24.24,97.96,2.11,6.58,88.85
2025,5,17,19,0,26.97,28.15,97.99,1.71,6.78,90
2025,5,17,20,0,26.54,28.89,98.05,1.25,6.89,90
2025,5,17,21,0,24.31,37.19,98.16,2.61,8.11,90
2025,5,17,22,0,22.28,48.5,98.29,4.08,9.88,90
2025,5,17,23,0,20.6,58.59,98.3,2.15,11.2,90
2025,5,18,0,0,20.58,60.21,98.3,1.22,11.69,90
2025,5,18,1,0,20.57,64.39,98.33,1.54,12.83,90
2025,5,18,2,0,20.23,70.49,98.32,1.74,14.05,90
2025,5,18,3,0,19.9,75.43,98.32,1.77,14.91,90
2025,5,18,4,0,19.54,80.42,98.31,1.9,15.69,90
2025,5,18,5,79.65,20.43,78.97,98.33,2.07,16.37,79.98
2025,5,18,6,228.07,22.39,70.87,98.37,2.38,16.64,68.26
2025,5,18,7,408.9,24.98,59.24,98.41,2.35,16.2,55.73
2025,5,18,8,599.75,28.04,43.55,98.44,2.43,13.9,43.15
2025,5,18,9,734.95,30.56,32.77,98.45,2.94,11.06,30.83
2025,5,18,10,868.42,32.02,28.58,98.44,3.62,10.26,19.69
2025,5,18,11,836.1,32.48,28.67,98.39,4.35,10.95,13.46
2025,5,18,12,749.15,32.16,30.55,98.36,5.19,12.04,18.28
2025,5,18,13,712.05,30.59,34.86,98.36,5.78,12.99,29.05
2025,5,18,14,578.72,28.39,41.14,98.36,5.89,13.77,41.27
2025,5,18,15,427.25,25.76,49.51,98.44,6.02,14.33,53.83
2025,5,18,16,244.85,23.41,56.3,98.49,2.95,14.17,66.37
2025,5,18,17,98.57,22.92,58.17,98.41,2.98,14.17,78.66
2025,5,18,18,6.78,21.57,64.06,98.41,3.86,14.42,88.8
2025,5,18,19,0,20.56,71.28,98.44,3.21,15.14,90
2025,5,18,20,0,19.72,76.8,98.47,2.87,15.5,90
2025,5,18,21,0,18.94,83.44,98.51,3.35,16.04,90
2025,5,18,22,0,18.18,91.63,98.53,3.62,16.8,90
2025,5,18,23,0,17.66,95.84,98.53,3.41,17,90
2025,5,19,0,0,17.63,94.7,98.52,3.48,16.79,90
2025,5,19,1,0,17.33,95.16,98.51,3.07,16.56,90
2025,5,19,2,0,17.41,94.45,98.51,2.81,16.52,90
2025,5,19,3,0,17.46,92.98,98.52,2.34,16.33,90
2025,5,19,4,0,17.37,92.27,98.54,1.84,16.12,90
2025,5,19,5,117.68,17.82,88.11,98.57,1.87,15.83,79.85
2025,5,19,6,307.55,19.57,74.05,98.6,2.04,14.79,68.17
2025,5,19,7,512.45,21.94,54.97,98.61,2.57,12.42,55.65
2025,5,19,8,727.08,24.09,42.93,98.6,3.21,10.61,43.06
2025,5,19,9,896.33,25.89,35.59,98.58,3.95,9.32,30.73
2025,5,19,10,997.67,27.15,31.47,98.55,4.73,8.48,19.55
2025,5,19,11,1027.72,27.6,30.51,98.51,5.23,8.4,13.26
2025,5,19,12,1005.05,27.52,31.15,98.47,5.34,8.65,18.11
2025,5,19,13,920.4,27.11,32.07,98.42,5.27,8.68,28.93
2025,5,19,14,779.78,26.55,32.58,98.36,5.12,8.37,41.16
2025,5,19,15,589.92,25.58,34.39,98.32,5,8.36,53.73
2025,5,19,16,372.52,24.2,37.59,98.3,4.88,8.6,66.26
2025,5,19,17,154.68,22.25,45.61,98.29,4.75,9.79,78.55
2025,5,19,18,9.55,19.61,60.58,98.3,4.23,11.68,88.74
2025,5,19,19,0,17.79,76.12,98.33,3.94,13.5,90
2025,5,19,20,0,16.92,85.4,98.37,3.77,14.47,90
2025,5,19,21,0,16.38,90.66,98.39,3.76,14.87,90
2025,5,19,22,0,16.14,91.54,98.38,3.62,14.77,90
2025,5,19,23,0,15.76,92.89,98.35,2.72,14.61,90
2025,5,20,0,0,15.9,91.5,98.31,2.55,14.52,90
2025,5,20,1,0,15.83,91.01,98.27,2.19,14.37,90
2025,5,20,2,0,15.79,90.45,98.25,1.85,14.24,90
2025,5,20,3,0,15.59,90.19,98.25,1.35,14,90
2025,5,20,4,3.92,15.54,89.44,98.26,1.17,13.83,89.41
2025,5,20,5,117.03,16.01,85.43,98.28,1.29,13.58,80.31
2025,5,20,6,328.12,17.62,74.2,98.31,1.42,12.97,68.08
2025,5,20,7,545.08,19.77,62.1,98.33,1.76,12.29,55.57
2025,5,20,8,746.38,22.29,48.77,98.32,2.41,10.94,42.98
2025,5,20,9,909.47,24.47,39.75,98.31,3.26,9.75,30.64
2025,5,20,10,1000.2,26.06,34.11,98.29,4.12,8.79,19.42
2025,5,20,11,1022.75,26.93,31.34,98.25,4.68,8.24,13.06
2025,5,20,12,969.95,27.11,30.56,98.22,5.09,8.03,17.95
2025,5,20,13,897.7,26.64,31.67,98.18,5.54,8.22,28.8
2025,5,20,14,767.75,25.62,33.96,98.15,5.74,8.42,41.05
2025,5,20,15,577.03,24.35,36.83,98.11,5.54,8.51,53.62
2025,5,20,16,361.98,22.69,41.71,98.08,5.25,8.88,66.15
2025,5,20,17,147.38,20.89,49.6,98.09,5.06,9.82,78.43
2025,5,20,18,9.18,18.4,63.81,98.12,4.54,11.32,88.68
2025,5,20,19,0,16.92,77.12,98.16,4.25,12.84,90
2025,5,20,20,0,16.34,84.86,98.22,4.04,13.78,90
2025,5,20,21,0,16.21,87.69,98.23,3.8,14.2,90
2025,5,20,22,0,16.08,88.39,98.19,3.51,14.17,90
2025,5,20,23,0,15.85,88.97,98.16,2.81,14.06,90
2025,5,21,0,0,16.17,85.79,98.13,2.86,13.8,90
2025,5,21,1,0,16.22,84.41,98.12,2.62,13.6,90
2025,5,21,2,0,16.16,84.56,98.11,2.21,13.57,90
2025,5,21,3,0,15.7,86.64,98.1,1.42,13.48,90
2025,5,21,4,3.95,15.41,87.38,98.11,1.17,13.34,89.38
2025,5,21,5,115.8,16.16,82.12,98.14,1.14,13.12,80.22
2025,5,21,6,326.27,17.64,72.62,98.17,1.04,12.67,68
2025,5,21,7,544.12,19.62,61.29,98.19,1.15,11.97,55.49
2025,5,21,8,736.65,22.16,48.4,98.2,1.65,10.7,42.9
2025,5,21,9,889.8,24.57,38.55,98.18,2.37,9.36,30.55
2025,5,21,10,989.15,26.45,32.79,98.15,3.13,8.46,19.29
2025,5,21,11,1007.97,27.7,29.96,98.12,3.92,8.09,12.87
2025,5,21,12,981.08,28.28,29.4,98.09,4.53,8.27,17.79
2025,5,21,13,892.67,28.37,30,98.05,4.82,8.72,28.69
2025,5,21,14,752.17,28.07,31.26,98,4.84,9.2,40.95
2025,5,21,15,560.25,27.26,33.84,97.97,4.89,9.73,53.52
2025,5,21,16,345.77,25.57,39.23,97.96,4.93,10.52,66.04
2025,5,21,17,135.75,23.11,48.5,97.98,4.9,11.58,78.31
2025,5,21,18,8.68,20.34,61.3,97.98,4.38,12.6,88.62
2025,5,21,19,0,18.38,72.8,98,3.9,13.39,90
2025,5,21,20,0,17.52,79.61,98.04,3.59,13.95,90
2025,5,21,21,0,17.02,84.83,98.07,3.37,14.46,90
2025,5,21,22,0,16.81,87.83,98.05,3.01,14.79,90
2025,5,21,23,0,16.76,89.13,98.02,2.73,14.97,90
2025,5,22,0,0,16.58,91.04,97.99,2.59,15.11,90
2025,5,22,1,0,16.23,94.25,97.97,2.06,15.3,90
2025,5,22,2,0,15.85,97.68,97.96,1.96,15.49,90
2025,5,22,3,0,15.76,99.55,97.96,2.06,15.69,90
2025,5,22,4,3.75,15.71,100,97.97,2.01,15.95,89.34
2025,5,22,5,96.43,17.32,92.37,97.99,1.78,16.08,80.13
2025,5,22,6,280,20.01,76.54,98.01,1.62,15.77,67.92
2025,5,22,7,476.67,22.8,60.83,98.03,1.7,14.84,55.42
2025,5,22,8,679.15,26.25,43.6,98.03,1.87,12.64,42.83
2025,5,22,9,824.83,28.73,35.89,98,2.33,11.59,30.46
2025,5,22,10,922.08,30.41,31.64,97.96,2.96,11.02,19.17
2025,5,22,11,939.58,31.48,29.45,97.91,3.58,10.84,12.68
2025,5,22,12,929.78,31.73,29.74,97.85,4.3,11.28,17.64
2025,5,22,13,840.62,31.27,31.81,97.8,5.05,12.07,28.57
2025,5,22,14,697.62,30.22,35.68,97.78,5.5,13.13,40.85
2025,5,22,15,512.2,28.5,41.07,97.77,5.47,13.9,53.42
2025,5,22,16,307.12,26.38,46.63,97.77,5.1,14.03,65.94
2025,5,22,17,115.78,24.01,52.45,97.77,4.97,13.69,78.2
2025,5,22,18,7.95,21.15,63.66,97.8,4.57,13.94,88.56
2025,5,22,19,0,19.31,76.76,97.85,4.37,15.03,90
2025,5,22,20,0,18.36,87.75,97.9,4.06,16.25,90
2025,5,22,21,0,17.65,96.79,97.94,3.69,17.12,90
2025,5,22,22,0,17.45,98.79,97.93,3.88,17.27,90
2025,5,22,23,0,17,100,97.91,3.36,17.3,90
2025,5,23,0,0,17.18,100,97.88,3.51,17.51,90
2025,5,23,1,0,17.08,100,97.87,3.58,17.42,90
2025,5,23,2,0,17.08,100,97.87,3.54,17.47,90
2025,5,23,3,0,17.04,100,97.88,3.4,17.47,90
2025,5,23,4,3.65,16.93,100,97.89,3.33,17.46,89.31
2025,5,23,5,87.9,17.94,96.29,97.92,3.51,17.33,80.05
2025,5,23,6,266.38,20.34,78.64,97.93,3.55,16.48,67.85
2025,5,23,7,469.05,22.98,61,97.94,3.49,15,55.35
2025,5,23,8,669.53,25.87,45.76,97.92,3.92,13.13,42.76
2025,5,23,9,828.3,28.02,37.78,97.9,4.68,12.07,30.39
2025,5,23,10,930.53,29.28,33.58,97.88,5.46,11.39,19.05
2025,5,23,11,979.65,29.81,31.16,97.87,6,10.67,12.5
2025,5,23,12,953.12,29.95,29.47,97.86,6.18,9.92,17.49
2025,5,23,13,864.4,29.86,28.43,97.83,6.11,9.24,28.46
2025,5,23,14,721.8,29.49,28.28,97.81,5.9,8.8,40.74
2025,5,23,15,535.25,28.65,29.76,97.79,5.63,8.8,53.32
